company_name,booth,description,email,mobile_primary,domain,full_address,city,linkedin_url
Bano Recycling SRL,6G18,"Manufacturing of aluminum and non-ferrous metals scrap recycling plants. The extraordinary Single-shaft technology of PREMAC HYDRO primary shredder, has revolutionized the way to process aluminum scrap. MAC-S HYDRO heavy-duty secondary shredder ensures precise cutting while keeping maintenance costs low. HAMMER MILLS increase the product density and purity along achieving optimum recovery levels. Our products can be 100% tailor-made and developed to meet and satisfy customers needs. For further info, please do not hesitate to contact our office at sales@shredder-bano.com",sales@shredder-bano.com,+39 0499200757,https://shredder-bano.com,"Via Antoniana 10, Veneto, 35011",Campodarsego - Padova,
Barni Spa,4C06,"Barni Spa has been manufacturing custom machinery for over 50 years, primarily plant equipment for strip coating, degreasing and anodising, as well as for final processing of tubes both with and without welding seams. Its merger with Guida srl in 2021 has resulted in synergy effects for the entire Group and expanded Barni’s product portfolio, which now includes slitting and packaging systems for flat steel.",info@barnispa.com,+39 0342 614403,https://barnispa.com,"Via Artigianato, 7-7a, (SO), 23017",Morbegno,
Bartz Maschinenbau GmbH,6F09,"Bartz gehört mit seinen innovativen Lösungen für Schmelzaggregate zu den Technologieführern im Bereich der Kipptrommelöfen. Unsere moderne Prozess- und Ofensteuerungen in Verbindung mit zuverlässiger und langlebiger Anlagentechnik stellt momentan die Benchmark dar. Erweitert wird das Produktportfolio um das komplette Handling von Flüssig-Aluminium. Straßentransport-Behälter, Kipp- und Warmhaltestationen, Impellerstationen und Tiegelreinigungsanlagen. Bartz bietet seinen Kunden das komplette Leistungsspektrum aus einer Hand. Planung, Fertigung, Montage, Inbetriebnahme, Schulungen, Service.",info@bartz-maschinenbau.de,+49265149300,https://bartz-maschinenbau.de,"Robert-Bosch-Str. 14+18, Rheinland-Pfalz, 56727",Mayen,
BASIS EP,6H74,"BASIS EP offers solutions in power electronics such as High Current rectiformers for Primary Alumium Production: Booster solution, up to 100kA Process loop or compensation loop, up to 100kA Modular rectiformers VAR compensation or Harmonic filter modules Electronics retrofit for old rectifiers",contact@basis-ep.com,+33323610047,https://basis-ep.com,"164 Rue de la Chaussée Romaine, 02100",SAINT-QUENTIN,
Baumann S.r.l.,5K40,"Seit über 50 Jahren entwickelt und produziert BAUMANN zuverlässige Seitenstapler für den sicheren und effizienten Transport von Langgut. Tragfähigkeiten von 3 bis 50 Tonnen, leistungsstarke Elektroantriebe und innovative Fahrzeugtechnologien machen uns zum weltweit führenden Spezialisten in diesem Segment.",info@baumann-sideloaders.com,+39 045 6205311,https://baumann-seitenstapler.com,"Via Palesega 1, Veneto, 37010",Cavaion Veronese,
bavius technologie gmbh,5H21,"For more than 40 years, bavius (previously Handtmann A-Punkt Automation) has been one of the world's leading manufacturers of highly productive 5-axis machining centers for high-speed milling of big structural parts and profiles. The smallest biggest machine! Our aim is transparency, innovation, sustainability and shared success based on unique products.",info@bavius-technologie.com,+49 751 5079 0,https://bavius-technologie.com,Eisenbahnstr. 17,,
Behringer Eisele GmbH,5E05,"BEHRINGER EISELE represents advanced circular sawing technology for steel and non ferrous metals. The company develops and manufactures vertical circular saws, fully automatic machines and automated systems designed for precision cuts, high output and long service life. Material handling is considered as part of the process. With modern control concepts, transparent processes as well as consulting and service, the result is efficient and predictable solutions for economical production. Geben Sie Ihr Feedback zu BizChat ab.",info@eisele.behringer.net,07023-957570,https://behringer.net,Austraße 29,,
BEHRINGER GmbH,5E05,"With our portfolio, we are one of the few complete suppliers on the sawing technology market. We are a competent partner, especially for customised solutions. Stainless steel, tool steel, tempered steels, special alloys and aluminium. In a wide range of thicknesses, shapes and diameters. Individually, in bundles or in fixed lengths. Whatever you need to saw, our industrial saws can handle any sawing task. Thanks to their robust design and the consistent use of vibration-damping cast components, they are powerful and durable saws.",info@behringer.net,07266/207-0,https://behringer.net,Industriestr. 23,,
"Beijing Microcenti optoelectronic technology Co., Ltd.",5N17,"Main product: Laser Doppler Velocimetry and Length Measurement Instrument Typical Industries: Various composite materials including steel, non-ferrous metals, lithium batteries, paper, corrugated paper, film, textiles, cables, and extrusion materials Application Scenarios: Length measurement; Speed measurement; Cutting to length; Speed control; Speed difference and elongation control; Inkjet printing; Providing speed signals for surface inspection",info@matend.com,075589398907,https://microcenti.cn,"3rd Floor, Building 1, Beijing Instrument Base, No. 2 Shengfang Road, Daxing District, Beijing",,
BELIS a.s.,5A01,"BELIS a.s. specializes in metalworking with a focus on pressing parts from steel, stainless steel, and aluminum. Their capabilities include deep drawing, circular and other stampings, welding, assembly, and surface treatments such as enamelling and coating. Serving industries like automotive and electrical, BELIS emphasizes high-quality production, innovative tooling, and strict quality control under ISO 9001 and IATF 16949 standards. With extensive machinery and expertise, the company offers comprehensive solutions from design to finishing.",SALES@BELIS.EU,+420387737380,https://belis.eu,"Rudolfovská třída 476/111, 37001",České Budějovice,
Bending Technology Denmark,"4F40, 6F35","Visit us at Stand 4F40. At Bending Technology, we develop the right rolling and bending solution for virtually any aluminium profile. Our experience dates back to 1948 and forms the foundation of our extensive expertise in metalworking. Together with our partners, we develop cost-effective and practical solutions through open dialogue. With our expertise, we help ensure projects are delivered cost-efficiently and to the required quality standards.",kha@bendtech.dk,+45 75820588,https://bendtech.dk,Hedevej 44 Uldum,,
"BIELE, S.A.U.",3D54,"Biele Group develops turn-key stacking solutions for press, shear and laser blanking lines. These solutions include magnetic, vacuum and robot stackers, as well as handling & packaging systems for metal and aluminium sectors. Biele Metal is the specific division focused on the metal-automotive sector regarding metal sheets processing, handling and packaging, either of cold-rolled or hot-rolled steel, stainless steel or aluminium. This automation solutions include high productivity lines for the stacking and packaging of metal components related to cutting and pressing processes.",biele@biele.com,+34 943 15 70 50,https://biele.com,"Larrañaga Industrialdea 1, Urrestilla, 20738",Azpeitia,
BIKAR METALS,4F28,"With our dedicated employees, we supply companies in various industries worldwide with aluminum, brass, copper, bronze, plastics and special alloys in the form of plates, sheets, blanks, rods, profiles and tubes. Short delivery times thanks to extensive warehouse stocks, fast action with state-of-the-art machine technology and professional advice are integral parts of our customer-oriented collaboration. We are pioneers in the digitalization of the metal trade and offer our customers innovative solutions for their requirements for non-ferrous semi-finished metal products.",info@bikar.com,0049-2751-9551111,https://bikar.com,"Industriestraße 3-17, 57319",Bad Berleburg,
Binder+Co AG,6B17,"Binder+Co develops innovative solutions for processing aluminum scrap and aluminum-containing materials. High-performance screening machines and sensor-based sorting systems enable precise separation by size, properties, and quality, helping maximize recycling efficiency and recover valuable aluminum fractions. CLARITY sorting systems can be equipped with color sensors, metal detectors, NIR spectroscopy, or LIBS technology for highly accurate separation based on color, conductivity, or chemical composition.",office@binder-co.at,+43 3112 800 0,https://binder-co.com,"Grazer Straße 19/25, 8200",Gleisdorf,
"Binzhou Zhengdao Mechanical Manufacturing Co.,Ltd",6A62,"Binzhou Zhengdao Machinery Manufacturing Co., Ltd. specializes in the research and development and manufacturing of aluminum cores. We provide customized solutions for aluminum casting manufacturers, helping our clients achieve more efficient and higher-quality aluminum casting production.",,,https://sdbzd.goldsupplier.com,"No. 558, Bohai 30th Road, China, 256600",Binzhou,
Biser Insaat Sanayi ve Ticaret Anonim Sirketi,3A49,"BISER ALUMINIUM IS PRODUCING ALUMINIUM BILLETS IN 5,6,7,8 AND 9 INCHES DIAMETER WITH MAX 6 MT LONG WITH HIGH TECHNOLOGY MACHINES; ALL PRODUCTION STAGES ARE CONTROLLED BY QUALITY ASSURANCE DEPARTMENT. BILLETS ARE SOLD IN TURKISH MARKET AND EUROPE & NORTH AFRICA. OUR POLICY IS TO FULFILL OUR CUSTOMERS REQUIREMENTS/REQUESTS WITH HIGH QUALITY AND COMPETETIVE PRICES. NEW INVESTMENTS ARE IN OPERATION TO FOLLOW ALL NEW TECHNOLOGIES AND DEVELOPMENTS IN THE MARKET.",extrade@biser.com.tr,+903125441044,https://biseraluminyum.com,"ÇANKAYA KIZILIRMAK MAH. 1443. CAD, 1071 PLAZA NO :25/179, 06600",ANKARA,
BLOOM Engineering (Europa) GmbH,6G72,"Bloom Engineering provides high quality burners, combustion systems and services to the Aluminium industry. Operators who work with Bloom achieve optimal results due to the process expertise of our staff and our ability to customize products. High efficiency, low NOx, and multifuel applications are Bloom’s speciality. Bloom offers burners that are optimized for fuels available today such as various gases and oil. In looking to the future, we have carried out laboratory testing of many of our burners firing pure hydrogen and are already offering systems to customers. Making Bloom ready today!",info.BloomEurope@wabtec.com,+49 (0)211 50091-0,https://bloomeng.com,Büttgenbachstr. 14,,
Bodega G.& C. S.p.A.,1D13,"We produce aluminum extrusions (ranging from 100g to 105kg per linear meter), alongside mechanical processing and surface finishes. Operating across two plants with 5 extrusion presses, we deliver a net production capacity of approximately 65,000 tons per year.",info@bodega.it,+39 035 438211,https://bodega.it,"Via Binda di Sopra,1, Bergamo, 24034",Cisano Bergamasco,
Bonetti Costruzioni Meccaniche S.r.l.,5F16,"BONETTI have also designed a complete line of high productivity bandsaw machines with blade speeds up to 10,000 feet per minute; on this machines designers have succeeded in fact to optimize the life of the tool until reaching an impressive result of 2000 square-m of cuts made by each blade, which means a cost of 0,05 € / cent per cut. Bonetti Co. starts operations in 1978, producing hea",sales@bonettigroup.eu,+39037457203,https://cuttingexperts.net,via Medaglie dArgento 8,,
Bonfanti,3H13,"For over 60 years, BONFANTITALGRU has delivered material handling and production logistics solutions. We provide fully integrated, turnkey systems with advanced technologies to manage production, logistics, and shipping. Competence and innovation guide our planning and development. Our brands, BONFANTI and ITALGRU, are globally recognized, offering efficient, reliable systems designed to support the growth and success of leading businesses worldwide.",coms@bonfanti.it,+39 035908911,https://bonfanti.it,"Strada Statale Briantea, 4, Bergamo, 24030",Ambivere,
Bridgnorth Aluminium Limited,3D68,,,,https://bridgnorthaluminium.co.uk,"a. Stourbridge Road Bridgnorth, WV15 6AU",,
Briganto GmbH,5F06,"The Austrian manufacturing company offers turn-key solutions, to include consulting, designing, manufacturing and installation of custom engineered Aluminum cutting machines, effective automation concepts, and a dedicated after sales service. Our longstanding experience as well as our comprehensive knowledge allows us to understand the upcoming challenges of the Aluminum Industry. We are a service provider with a strong focus of integrated consulting while analyzing your needs. From this gained knowledge we develop and engineer individually tailored machines and automation solutiotions.",office@briganto.com,+43 5512 93081,https://briganto.com,Kammern 1303,,
BRUNO PRESEZZI S.p.A.,4B38,"Bruno Presezzi S.p.A. is an international partner in precision engineering and advanced manufacturing. With over 70 years of experience, we design and manufacture high-performance equipment, critical components, and turnkey solutions for the Aluminum, Energy, Oil & Gas, and mechanical industries. Our expertise covers precision machining, special steels, aluminum casting equipment, and integrated services from engineering to commissioning, delivering reliable, customized, and sustainable solutions.",marketing@brunopresezzi.com,+39.039.6095814,https://brunopresezzi.com,"Bruno Presezzi spa, Via per Ornago, 8, MB, 20875",20875 Burago di Molgora,
Buss AG | BUSSLIST Group,6H09-02,"BUSSLIST Group develops and manufactures process technology for demanding material processing applications. Our KX Co-Kneader is designed specifically for anode paste production in the aluminium industry – a technology we have been continuously refining for over 70 years. The KX combines efficient mixing, direct pitch injection, and electrical heating to deliver consistent anode quality at output rates of up to 65 t/h. The result: reduced pitch consumption, low maintenance effort, and reliable long-term operation.",info@busslist.com,+41 61 825 66 00,https://busslist.com,"Hohenrainstrasse 10, 4133",Pratteln,
Böhler Steuerungen GmbH,1D40,"Böhler Steuerungen konzipiert und fertigt seit beinahe 50 Jahren hochwertige Automatisierungstechnik für Extrusions-Anwendungen. Weltweit realisieren wir Projekte in den Bereichen SPS-Steuerungen und Robotik. Auch Prozess- und Transportleitsysteme gehören zu unserem Leistungsspektrum. Für unsere intelligenten und individuellen Lösungen, die neben der Hard- und Software auch das komplette Projektmanagement beinhalten, wurden wir von der Wirtschaftskammer als bestes Klein- und Mittelunternehmen ausgezeichnet. Haben wir Ihre Neugierde geweckt? Besuchen Sie uns auf unserem Stand 1D40.",wbs@boehler.at,+4355723790,https://boehler.at,"Fabrikstraße 6 Schwarzach,, 6858",Vorarlberg,
Büro für angewandte Mineralogie Dr. Stephan Rudolph,6H09,"We develop and produce Original ALU-STOP Boron-Nitride-Coatings, which contain high-quality boron nitride (BN) as an advanced ceramic material. These coatings can be applied like ordinary paints and show excellent non-wetting properties.",,02156-80072,https://alu-stop.com,Hinkes Weißhof 50,,
C.I.E. Compagnia Italiana Ecologia S.p.A. - CISART,3A04,"The CIE GROUP composed by: CISART, CIE and MST CHEMICALS is now generally considered one of the European leaders in the ALUMINUM FINISHING TREATMENT sector. The group, which has origins since 1981, exploits, designs and creates all the systems as well as the chemical specialties necessary for finishing aluminium: Horizontal and Vertical Anodizing OX plant, Powder Coating & Painting systems, Primary water treatment plants, Process water treatment systems (purification), Zero discharge systems and water reuse and Chemical specialties of degreasing, deoxidation, colouring, conversion.",info@cieeng.com,+39 029810470,https://cieeng.com,"Via I° Maggio, 20/22, Milano, 20070",San Zenone al Lambro,
Calderys,6C65,"Together, Calderys and HWI leverage a worldwide network of R&D, manufacturing, and technical experts to bring the best refractory solutions to aluminum producers. By sharing technologies, product innovations, and application experience across regions, we offer customers access to an expanded portfolio and proven expertise for every stage of aluminum production. Meet our team to explore solutions that enhance performance, reliability, and productivity.",info@calderys.com,,https://calderys.com,"61 Rue des Belles Feuilles, 75016",Paris,
Candour technology,5M46,"Candour Technology is a leading manufacturer of Aluminium Extrusion Dies and Machinery, delivering precision-engineered solutions backed by extensive expertise in die design and manufacturing. Our state-of-the-art facility features advanced Wire-Cut, EDM, CNC, VMC, VMM, Automatic Surface Grinding, and CAD/CAM simulation technologies to ensure exceptional accuracy and quality. Using premium EFS Grade H13 steel and vacuum heat treatment, we produce high-performance extrusion dies with superior strength, durability, and extended service life.",info@candourtechnology.in,9896517656,https://candourtechnology.com,"1 main Delhi Rohtak Road ,, Jhajjar, Haryana, 124507",BAHADURGARH,
CANEX aluminum,3B32,"We are Boutique Aluminum Creations company. We specialize in creating a tailor-made experience for our customers focusing on providing a stylish service, satisfying the most demanding customers and applications, and consistently improving our quality on all metrics. We grow when we best serve existing leaders in the Aluminum downstream industries and promote aluminum to replace other material whenever it can bring more environmental, operational and monetary value to potential customers.",info@canexalu.com,+201027778093,https://canexalu.com,"CPC Industrial Zone, Northern Extensions, Industrial Area #4",,
Carcano Antonio S.P.A.,3H31,"Carcano Antonio S.p.A produces aluminium foil and aluminium based products in different sizes and thicknesses depending on the final application. Since 1880 it has been in continuous technological evolution to offer its Costumers full satisfaction, ensuring at the sametime environmental sustainability.",info@carcano.com,+39 03411571211,https://carcano.com,Via Antonio Carcano 10,,
Carl Spaeter GmbH,3D30,"As part of the Carl Spaeter Group, we offer a wide range of products for your aluminum needs from our location in Duisburg. As a family business with almost 150 years of history, we are one of the top 500 companies with the highest turnover in Germany and use our size to get the best for our customers. We are a large company and at the same time a medium-sized enterprise. That is important to us because there are many generalists as well as specialists, but we are both at the same time.",Aluminium@Spaeter.de,+49 203 2818-0,https://aluminium.spaeter.de,"Philosophenweg 17, 47051",Duisburg,
Castellini S.p.A. Società Benefit Unipersonale,5M38,"Castellini is an Italian industrial company with over 75 years of experience in high-quality manufacturing and advanced technological solutions. Through its Machining and Solution business units, Castellini supports industrial sectors with precision components, process equipment and laser-based technologies designed to improve production quality, efficiency and innovation. For the aluminium industry, Castellini offers expertise in process optimization and reliable solutions for demanding manufacturing applications.",sales@castellini.it,00390307256211,https://castellini.it,"Via Privata G.Castellini 2, Brescia, 25046",Cazzago San Martino,
CASTREF METAL MAKİNE REFRAKTER SAN VE TİC LTD STI,6M05,"Castref is a young, dynamic company with big potential. It is a specialist producer, supplying high quality precast refractory parts for vertical billet and Twin roll continuous casting and turnkey projects. It offers flexible and scalable products, setting and advising. Strategically located between Asia and Europe, the company is agile and able to serve international clients easily. A highly experienced team manages projects closely for quality and client satisfaction to ensure the best results.",info@castref.com,+905318660906,https://castref.com,"İKİTELLİ OSB MH. TORMAK M BLOK SK., TORMAK M BLOK NO 35 / 35-BAŞAKŞEHİR",İstanbul,
CBAMBOO,7AC13,"CBAMBOO is the leading independent specialist for CBAM management and policy, combining both advisory and software services to simplify compliance, analyse risk, and minimise CBAM costs. Our advisory services include training, legislative analysis, policy updates, engagement with suppliers and third parties, and the sharing of best practices. Our software offering includes internal reporting of CBAM exposure for commercial and financial teams, forecasting tools to support pricing decisions, and streamlined compliance processes. Founded in 2023, CBAMBOO is ISO 27001 certified.",hello@cbamboo.com,CBAMBOO,https://cbamboo.com,"FBC Clerkenwell, Bowling Green Lane, London EC1R 0NE, FBC Clerkenwell, 40 Bowling Green Ln, London, EC1R 0NE",London,
CEOTHERM ENDÜSTRİYEL FIRIN İMALAT SAN. VE TİC. LTD. ŞTİ.,5H34,ALUMINUM Melting Furnaces Billet Homogenization Facilities Billet Stacking-Destacking Systems Billet Casting Machines Billet Cutting Saws and Marking-Weighing Mold Heating Furnaces Billet Annealing Furnaces Ceramic Filter Units Die Heating Furnaces T4-T6 Heat Treatment Furnaces Rotary Tilting Type Melting Furnaces Ingot Conveyors Scrap Charging Cars IRON-STEEL Roller-Based Ovens Walking Beam Furnaces Belt Conveyor Ovens Steel Billet Re-Heating Furnaces Bogie Hearth Furnaces Annealing Furnaces Well&Bell Type Furnaces Tempering Furnaces Gas Atmosphere Controlled Furnaces Ceramic Heat Treathment,sales@ceotherm.com,+902626581164,https://ceotherm.com,Marmara Geri Dönüsümcüler San. Sit. 241,,
CeraNovis GmbH,6H09-07,"Ceranovis develops, manufactures, and sells robust, inert nanoceramic release coatings for the casting of aluminum semi-finished products and components. Just a few kilograms of these coatings replace tons of conventional release agents. From ingots to complex components, Ceranovis offers the right release coating for an efficient, productive, and environmentally friendly process. The resulting components are of the highest quality and free of contamination. Exceptionally long service life increases OEE, productivity, and cost efficiency, and fosters true sustainability.",sales@ceranovis.com,+49 (681) 3875-4000,https://ceranovis.com,"Untertürkheimer Str. 25, Saarland, 66117",Saarbrücken,
"CHANGSHU SHI SHOUYU MACHINERY CO.,LTD",6B14,"Changshu Shi Shouyu Machinery Co., Ltd began in Italy 1977, specialized in producing environmentally friendly machinery and equipment. SOYU professionally produces and manufactures crushing and sorting equipment for solid waste. The products are mainly single shaft shredder, two shaft shredder, four shaft shredder, metal chip shredder, agglomerator, plastic crusher, etc. The products are mainly applied to the recycling of renewable materials, environmental protection industry, and hazardous waste. The products have been exported to more than 80 countries and regions.",sy@shredder-3e.com,0512-52408453,https://shredder-3e.com,"Wangyuhe Bridge , Liantang Shanghu Town, Jiangsu Province, 215551",Changshu Suzhou City,
CHARNAUD & Co (Pty) Ltd,6H09-11,"CHARNAUD® for the last 46 years has constantly strived to deliver products that are on the cutting edge of innovation, ensuring the highest level of safety standards. CHARNAUD®’s HEAD TO FOOT® range offers protection against: Fire, Rescue, Radiant Heat, Molten Metal Splash and the Thermal effects of an Electric Arc Flash. Regarded as a leading global supplier, with an ethos of providing Protective Clothing and PPE for the users’ safety and comfort, makes CHARNAUD® THE TRUSTED BRAND THAT CREATES CONFIDENCE IN AN HOSTILE WORK ENVIRONMENT®.",sales@charnaud.co.za,+036 634 1534,https://.charnaud.net,"1 Pink Street, Ezakheni Industrial Estate, Ladysmith, 3370, KwaZulu Natal, 3370",Ladysmith,
"Chengdu Thintech Co., Limited",5H02,"Chengdu Thintech Technology Co., Ltd. was established in 2011, with its headquarters located in Chengdu, the ""Land of Abundance."" It has offices in Suzhou, Mianyang, Chongqing, Shenzhen, Qingdao, and Xi'an, forming a service network covering multiple core regions nationwide. The company has successively passed certifications for ISO9001 Quality Management System, ISO14001 Environmental Management System, and ISO45001 Occupational Health Management System, and has been recognized as a National High-Tech Enterprise. Relying on the Inspection and Testing Agency (CMA) qualification accreditation a",,,,"C2, 1ST FLOOR, BUILDING 1, ATRIUM OF BUILDING 1, BOE (CHENGDU) SMART SYSTEM INNOVATION CENTER PROJECT (PHASE I), PIDU DI, chengdu, 611700",chengdu,
"Chinalco Advanced Manufacturing Co.,LTD.",4C27,"Chinalco Advanced Manufacting Co., Ltd. was established through a partnership between Chinalco Group and the Chongqing Municipal People's Government. The company's products are widely used in aerospace, automotive lightweighting, rail transportation, shipbuilding and marine engineering, new energy, green building, electronics and electrical appliances, and food and pharmaceutical packaging. Its products are exported to more than 40 countries and regions worldwide. The company ranks first in China and second globally in terms of production and sales volume.",,,https://marketscreener.com,"No.85 KeCheng Road, Erlang Street, Jiulongpo",,
"Chongqing Runji Far East Alloy Co., Ltd.",6H09-06,"Alloy Tablets,Mn Metal,Si Metal",,,https://unglobalcompact.org,"21F, Building A, Jiangbeizui CBD",,
"Chung Ho Cheng Enterprise Co., Ltd",5M30,"CHC with abundant experience in developing toolings for Taiwan local forgers, CHC is rather competent in developing new and difficult items to achieve customer's expectations. Presently, CHC has been providing products to industries like Automotive (70%), Bicycle, Motorcycle, Railway, Agriculture, Defense and Security equipments. While providing customers with complex geometry and close tolerance parts, CHC has implemented innovating forging technology, adding equipment and enhancing management the first priority.",chc@chc-forging.com,+886-4-2698-2246,https://chc-forging.com,"No. 67-23, Ln. 854. Sec 1, Shatian Rd, Dadu Dist., 432",Taichung,
"CHUNG YANG INDUSTRIES Co., Ltd.",5K56,"Chung Yang Industries is a Taiwan-based precision manufacturer specializing in aluminum and metal component machining. We provide complete OEM/ODM manufacturing solutions, including CNC turning, milling, grinding, assembly support, and supply chain integration. Serving automotive, aerospace & UAV, industrial automation, electronics, and performance industries, we help global customers transform concepts into high-quality production parts. Our focus on precision, consistency, and responsive customer service makes us a trusted manufacturing partner worldwide.",cyi2@ms11.hinet.net,+886425344036,https://chungyang.com.tw,"No.2, Ln.178, Sec.3, Changping Rd., Tanzi Dist., Taichung City 427",,
CİTİUS ISIL İŞLEM TESİSLERİ MÜHENDİSLİK SANAYİ VE TİCARET A.Ş.,5G45,"With over 28 years of experience, CitiUS supplies Complete Billet Foundries and Heat Treatment Furnaces for Extrusion, Melting/Holding Furnaces for Continuous Casting Lines, Coil/Foil Annealing Furnaces for Flat products, Heating and Heat Treatment Furnaces for Forging, Curing Furnaces and Autoclaves for composite industry and special process furnaces according to customer request. Provides one-stop service to our customers, especially in the field of complete aluminium foundry.",info@citiusmuhendislik.com,+90 262 206 01 10,https://citiusmuhendislik.com,Kozyatağı Mah. Sıtma Pınar Sok. İMPA İş Merkezi Kat:2 D:5 Kadıköy,,
Cleansort GmbH,6G55,"Als Spezialist für laserbasierte Sortiertechnologie entwickelt Cleansort hochpräzise Anlagensysteme für die Metallaufbereitung. Mittels Laser-Induced Breakdown Spectroscopy (LIBS) werden Aluminiumschrotte im laufenden Prozess echtzeitgenau analysiert und sortenrein nach Legierung getrennt. Das Ergebnis: maximale Sortierqualität, minimierte Schmelzverluste und eine hochprofitable Kreislaufwirtschaft. Cleansort liefert damit Schlüsseltechnologien für Aluminiumverarbeiter und Recycler, die Wertstoffe profitabel und mit maximaler Transparenz zurückgewinnen wollen.",sales@cleansort.de,+492205901002100,https://cleansort.de,"Nußbaumweg 23-27, 51503",Rösrath,
NOXMAT,6E60,"NOXMAT is a specialist in industrial heating technology, developing, engineering, manufacturing and supplying industrial gas burners and electric heating systems for thermal process technology. Our portfolio includes recuperative and high-velocity burners, burner control systems, radiant tubes for heating industrial furnaces, electric heating elements, spare parts, and customised control cabinet solutions. Since January 2023, we have also offered the proven, highly efficient industrial burners from Wiedemann, which are used particularly in the aluminium industry.",info@noxmat.de,+49 37292 6503-0,https://noxmat.com,"Ringstraße 7, Sachsen, 09569",Oederan,
Surventis Surface Treatment GmbH,3G50,"We are a leading supplier of applied surface treatment technologies for metal, plastic, and glass substrates. Our aluminum pretreatment and anodizing technologies ensure perfect surfaces. Excellent adhesion and durable corrosion performance are achieved with the company’s approved products and customized processes. A complete portfolio is available for all types of aluminum finishing applications, e.g. prior to paint, wet paint and powder-paint processes as well as anodizing processes.",jorge.trolho@basf.com,+351 91 7579364,https://chemetall.com,Trakehner Str. 3,,
The Danish Pavillion,"4F40, 6F35","Aluminium Denmark hosts the Danish Pavilion at 4F40 as well as 6F35. We represent a complete value chain of Danish expertise, offering high-quality, sustainable aluminium solutions. Our pavilion brings together leading innovators specialising in everything from precision machining to advanced surface treatments. With a strong focus on low-carbon production and technical excellence, we connect global partners with reliable suppliers. Visit us to see how Danish collaboration can strengthen your supply chain.",howi@di.dk,+45 2893 4379,https://danskindustri.dk,"H.C. Andersens Boulevard 18, 1553",Copenhagen,
YESILOVA EXTRUSIONS,4C43,"At Yeşilova, we understand that quality and consistency are critical to your success. With decades of expertise, we deliver reliable aluminum extrusion solutions that meet the highest standards for performance and precision. As a family-owned business, we’re committed to building long-term partnerships based on trust and flexibility, tailoring each solution to your unique needs. Our efficient, sustainable processes ensure your products are delivered on time, within budget, and with minimal environmental impact. Partner with us for the excellence and reliability your business deserves.",info@cansan.com.tr,00902244842330,https://yesilova.com,HOSAB Hasanâga Organize,,
ÇAĞDAŞ KAĞIT AMBALAJ SAN. VE TİC. LTD. ŞTİ.,1A57,"Our company located in Istanbul and supplies paper to many sectors. Food packaging, industrial packaging, printing press, footwear, textile, automotive, plastic, shipping, jewelry, chemistry, furniture, digital printing industries etc. We have provide our AFYA PAPER brand in countries. Our Products ; Crepe Paper Interleaving Paper Sublimation Paper Protection Paper Newsprint Paper Tissue Paper Black Tissue Paper MG Bleached Paper Fluting Paper Wax Paper Anti slip Paper Kraft Paper White Crepe paper for bookbinding Pleating Paper Napkin Paper MG Brown Kraft Paper Glassine Paper Etc",exportafya@cagdaskagit.com,+902126741625,https://cagdaskagit.com,"HADIMKÖY MAHALLESİ , İBNİ SİNA CADDESİ , No: 8",,
